,DOSE,TREAT_RATIO,CAR_AFFINITY,ANTIGENS_CANCER,ANTIGENS_HEALTHY,Y_NORM_CANCER_LIVE,Y_NORM_HEALTHY_LIVE,Y_NORM_TCELL_LIVE,SCORE
2091,250.0,0.0,1e-06,500.0,100.0,4.747,0.947,77.844,-3.8
3642,250.0,0.75,1e-06,100.0,0.0,4.754,0.947,80.644,-3.8069999999999995
2030,250.0,0.0,1e-06,1000.0,100.0,4.768,0.947,80.548,-3.8209999999999997
4805,500.0,0.25,1e-06,10000.0,0.0,0.141,0.946,138.776,0.8049999999999999
4925,500.0,0.25,1e-07,1000.0,0.0,0.141,0.946,138.776,0.8049999999999999
5045,500.0,0.25,1e-08,100.0,0.0,0.141,0.946,138.776,0.8049999999999999
863,1000.0,0.25,1e-06,5000.0,0.0,0.397,0.946,63.919,0.5489999999999999
983,1000.0,0.25,1e-07,500.0,0.0,0.397,0.946,63.919,0.5489999999999999
1261,1000.0,0.5,1e-06,5000.0,0.0,0.656,0.946,61.192,0.2899999999999999
1381,1000.0,0.5,1e-07,500.0,0.0,0.656,0.946,61.192,0.2899999999999999
4863,500.0,0.25,1e-06,5000.0,0.0,0.678,0.946,120.072,0.2679999999999999
4983,500.0,0.25,1e-07,500.0,0.0,0.678,0.946,120.072,0.2679999999999999
1264,1000.0,0.5,1e-06,5000.0,0.0,0.842,0.946,58.113,0.10399999999999998
1384,1000.0,0.5,1e-07,500.0,0.0,0.842,0.946,58.113,0.10399999999999998
1266,1000.0,0.5,1e-06,5000.0,0.0,0.915,0.946,56.787,0.030999999999999917
1386,1000.0,0.5,1e-07,500.0,0.0,0.915,0.946,56.787,0.030999999999999917
5601,500.0,0.75,1e-06,10000.0,0.0,1.071,0.946,112.07,-0.125
5721,500.0,0.75,1e-07,1000.0,0.0,1.071,0.946,112.07,-0.125
5841,500.0,0.75,1e-08,100.0,0.0,1.071,0.946,112.07,-0.125
5263,500.0,0.5,1e-06,5000.0,0.0,1.412,0.946,98.616,-0.46599999999999997
5383,500.0,0.5,1e-07,500.0,0.0,1.412,0.946,98.616,-0.46599999999999997
1661,1000.0,0.75,1e-06,5000.0,0.0,1.749,0.946,48.385,-0.8030000000000002
1781,1000.0,0.75,1e-07,500.0,0.0,1.749,0.946,48.385,-0.8030000000000002
5661,500.0,0.75,1e-06,5000.0,0.0,2.192,0.946,85.63,-1.2460000000000002
5781,500.0,0.75,1e-07,500.0,0.0,2.192,0.946,85.63,-1.2460000000000002
5668,500.0,0.75,1e-06,5000.0,0.0,2.319,0.946,83.246,-1.373
5788,500.0,0.75,1e-07,500.0,0.0,2.319,0.946,83.246,-1.373
5662,500.0,0.75,1e-06,5000.0,0.0,2.413,0.946,82.602,-1.4669999999999999
5782,500.0,0.75,1e-07,500.0,0.0,2.413,0.946,82.602,-1.4669999999999999
3601,250.0,0.75,1e-06,10000.0,0.0,2.424,0.946,153.648,-1.478
3721,250.0,0.75,1e-07,1000.0,0.0,2.424,0.946,153.648,-1.478
3841,250.0,0.75,1e-08,100.0,0.0,2.424,0.946,153.648,-1.478
3261,250.0,0.5,1e-06,5000.0,0.0,2.531,0.946,144.216,-1.5850000000000002
3381,250.0,0.5,1e-07,500.0,0.0,2.531,0.946,144.216,-1.5850000000000002
822,1000.0,0.25,1e-06,1000.0,0.0,3.057,0.946,36.927,-2.1109999999999998
942,1000.0,0.25,1e-07,100.0,0.0,3.057,0.946,36.927,-2.1109999999999998
3679,250.0,0.75,1e-06,5000.0,100.0,3.127,0.946,127.716,-2.181
4619,500.0,1.0,1e-08,10000.0,100.0,3.411,0.946,59.88,-2.465
4519,500.0,1.0,1e-07,10000.0,100.0,3.482,0.946,57.852,-2.5360000000000005
4679,500.0,1.0,1e-08,5000.0,100.0,3.485,0.946,58.698,-2.5389999999999997
4602,500.0,1.0,1e-08,10000.0,0.0,3.528,0.946,58.714,-2.582
4722,500.0,1.0,1e-09,1000.0,0.0,3.528,0.946,58.714,-2.582
419,1000.0,1.0,1e-06,10000.0,100.0,3.552,0.946,32.197,-2.606
889,1000.0,0.25,1e-06,500.0,0.0,3.572,0.946,33.14,-2.6260000000000003
4579,500.0,1.0,1e-07,5000.0,100.0,3.619,0.946,55.446,-2.673
1627,1000.0,0.75,1e-06,1000.0,0.0,3.695,0.946,32.309,-2.7489999999999997
1747,1000.0,0.75,1e-07,100.0,0.0,3.695,0.946,32.309,-2.7489999999999997
4562,500.0,1.0,1e-07,5000.0,0.0,3.717,0.946,53.462,-2.771
4682,500.0,1.0,1e-08,500.0,0.0,3.717,0.946,53.462,-2.771
1282,1000.0,0.5,1e-06,500.0,0.0,3.747,0.946,31.98,-2.801
1682,1000.0,0.75,1e-06,500.0,0.0,3.76,0.946,31.905,-2.814
557,1000.0,1.0,1e-07,100.0,100.0,3.802,0.946,31.847,-2.856
1649,1000.0,0.75,1e-06,100.0,0.0,3.83,0.946,31.418,-2.8840000000000003
459,1000.0,1.0,1e-06,100.0,100.0,3.86,0.946,31.458,-2.9139999999999997
29,1000.0,0.0,1e-06,1000.0,0.0,3.877,0.946,31.027,-2.931
39,1000.0,0.0,1e-06,1000.0,100.0,3.877,0.946,30.943,-2.931
149,1000.0,0.0,1e-07,100.0,0.0,3.877,0.946,31.027,-2.931
31,1000.0,0.0,1e-06,1000.0,100.0,3.883,0.946,30.462,-2.9370000000000003
89,1000.0,0.0,1e-06,500.0,0.0,3.884,0.946,31.078,-2.9379999999999997
151,1000.0,0.0,1e-07,100.0,100.0,3.891,0.946,30.784,-2.9450000000000003
1657,1000.0,0.75,1e-06,100.0,100.0,3.9,0.946,30.799,-2.9539999999999997
97,1000.0,0.0,1e-06,500.0,100.0,3.917,0.946,30.756,-2.971
842,1000.0,0.25,1e-06,100.0,0.0,3.925,0.946,30.737,-2.979
2679,250.0,1.0,1e-08,5000.0,100.0,3.994,0.946,97.612,-3.048
5627,500.0,0.75,1e-06,1000.0,0.0,4.0,0.946,56.384,-3.0540000000000003
5747,500.0,0.75,1e-07,100.0,0.0,4.0,0.946,56.384,-3.0540000000000003
2607,250.0,1.0,1e-08,10000.0,0.0,4.024,0.946,95.632,-3.0780000000000003
2727,250.0,1.0,1e-09,1000.0,0.0,4.024,0.946,95.632,-3.0780000000000003
4409,500.0,1.0,1e-06,10000.0,0.0,4.031,0.946,54.814,-3.085
4529,500.0,1.0,1e-07,1000.0,0.0,4.031,0.946,54.814,-3.085
4649,500.0,1.0,1e-08,100.0,0.0,4.031,0.946,54.814,-3.085
2699,250.0,1.0,1e-08,500.0,100.0,4.039,0.946,96.064,-3.093
2502,250.0,1.0,1e-07,10000.0,0.0,4.101,0.946,92.844,-3.1550000000000002
2622,250.0,1.0,1e-08,1000.0,0.0,4.101,0.946,92.844,-3.1550000000000002
2742,250.0,1.0,1e-09,100.0,0.0,4.101,0.946,92.844,-3.1550000000000002
2512,250.0,1.0,1e-07,10000.0,100.0,4.118,0.946,95.0,-3.1720000000000006
4015,500.0,0.0,1e-06,10000.0,100.0,4.129,0.946,51.398,-3.183
5289,500.0,0.5,1e-06,500.0,0.0,4.173,0.946,53.6,-3.2270000000000003
4135,500.0,0.0,1e-07,1000.0,100.0,4.184,0.946,50.492,-3.2380000000000004
2828,250.0,0.25,1e-06,1000.0,0.0,4.188,0.946,96.312,-3.242
2948,250.0,0.25,1e-07,100.0,0.0,4.188,0.946,96.312,-3.242
4195,500.0,0.0,1e-07,500.0,100.0,4.208,0.946,50.484,-3.2620000000000005
4449,500.0,1.0,1e-06,100.0,0.0,4.309,0.946,51.724,-3.3630000000000004
4499,500.0,1.0,1e-06,500.0,100.0,4.317,0.946,51.79,-3.3710000000000004
4151,500.0,0.0,1e-07,100.0,100.0,4.354,0.946,49.398,-3.4080000000000004
5249,500.0,0.5,1e-06,100.0,0.0,4.364,0.946,49.69,-3.418
4038,500.0,0.0,1e-06,1000.0,100.0,4.416,0.946,48.654,-3.4700000000000006
5647,500.0,0.75,1e-06,100.0,0.0,4.422,0.946,48.904,-3.476
4154,500.0,0.0,1e-07,100.0,100.0,4.424,0.946,49.338,-3.4780000000000006
5252,500.0,0.5,1e-06,100.0,100.0,4.443,0.946,49.492,-3.497
4052,500.0,0.0,1e-06,100.0,100.0,4.461,0.946,48.596,-3.5150000000000006
4847,500.0,0.25,1e-06,100.0,0.0,4.467,0.946,48.088,-3.521
5642,500.0,0.75,1e-06,100.0,0.0,4.499,0.946,48.246,-3.553
2005,250.0,0.0,1e-06,10000.0,0.0,4.501,0.946,88.992,-3.5550000000000006
2125,250.0,0.0,1e-07,1000.0,0.0,4.501,0.946,88.992,-3.5550000000000006
2245,250.0,0.0,1e-08,100.0,0.0,4.501,0.946,88.992,-3.5550000000000006
2402,250.0,1.0,1e-06,10000.0,0.0,4.518,0.946,87.776,-3.572
2522,250.0,1.0,1e-07,1000.0,0.0,4.518,0.946,87.776,-3.572
2642,250.0,1.0,1e-08,100.0,0.0,4.518,0.946,87.776,-3.572
2598,250.0,1.0,1e-07,500.0,100.0,4.536,0.946,88.24,-3.59
2887,250.0,0.25,1e-06,500.0,0.0,4.55,0.946,84.76,-3.604
2592,250.0,1.0,1e-07,500.0,100.0,4.591,0.946,85.296,-3.6450000000000005
2066,250.0,0.0,1e-06,5000.0,0.0,4.633,0.946,81.74,-3.6870000000000003
2186,250.0,0.0,1e-07,500.0,0.0,4.633,0.946,81.74,-3.6870000000000003
3682,250.0,0.75,1e-06,500.0,0.0,4.645,0.946,84.68,-3.699
3687,250.0,0.75,1e-06,500.0,0.0,4.68,0.946,81.8,-3.734
2027,250.0,0.0,1e-06,1000.0,0.0,4.703,0.946,81.092,-3.7570000000000006
2147,250.0,0.0,1e-07,100.0,0.0,4.703,0.946,81.092,-3.7570000000000006
2459,250.0,1.0,1e-06,100.0,100.0,4.705,0.946,82.048,-3.7590000000000003
2488,250.0,1.0,1e-06,500.0,0.0,4.709,0.946,81.936,-3.763
2153,250.0,0.0,1e-07,100.0,100.0,4.711,0.946,80.376,-3.7650000000000006
2498,250.0,1.0,1e-06,500.0,100.0,4.714,0.946,81.992,-3.7680000000000007
2023,250.0,0.0,1e-06,1000.0,0.0,4.722,0.946,81.064,-3.7760000000000007
2143,250.0,0.0,1e-07,100.0,0.0,4.722,0.946,81.064,-3.7760000000000007
2043,250.0,0.0,1e-06,100.0,0.0,4.763,0.946,80.304,-3.817
2430,250.0,1.0,1e-06,1000.0,100.0,4.773,0.946,82.696,-3.827
2448,250.0,1.0,1e-06,100.0,0.0,4.78,0.946,80.032,-3.8340000000000005
5204,500.0,0.5,1e-06,10000.0,0.0,0.347,0.945,133.466,0.598
5324,500.0,0.5,1e-07,1000.0,0.0,0.347,0.945,133.466,0.598
5444,500.0,0.5,1e-08,100.0,0.0,0.347,0.945,133.466,0.598
1601,1000.0,0.75,1e-06,10000.0,0.0,0.637,0.945,61.523,0.30799999999999994
1721,1000.0,0.75,1e-07,1000.0,0.0,0.637,0.945,61.523,0.30799999999999994
1841,1000.0,0.75,1e-08,100.0,0.0,0.637,0.945,61.523,0.30799999999999994
3205,250.0,0.5,1e-06,10000.0,0.0,1.38,0.945,203.988,-0.43499999999999994
3325,250.0,0.5,1e-07,1000.0,0.0,1.38,0.945,203.988,-0.43499999999999994
3445,250.0,0.5,1e-08,100.0,0.0,1.38,0.945,203.988,-0.43499999999999994
519,1000.0,1.0,1e-07,10000.0,100.0,2.98,0.945,34.59,-2.035
1227,1000.0,0.5,1e-06,1000.0,0.0,3.226,0.945,34.994,-2.281
1347,1000.0,0.5,1e-07,100.0,0.0,3.226,0.945,34.994,-2.281
3678,250.0,0.75,1e-06,5000.0,100.0,3.306,0.945,122.544,-2.361
4639,500.0,1.0,1e-08,1000.0,100.0,3.46,0.945,58.294,-2.515
1699,1000.0,0.75,1e-06,500.0,100.0,3.69,0.945,32.754,-2.745
4572,500.0,1.0,1e-07,5000.0,100.0,3.705,0.945,53.54,-2.7600000000000002
552,1000.0,1.0,1e-07,100.0,100.0,3.757,0.945,32.137,-2.8120000000000003
75,1000.0,0.0,1e-06,5000.0,100.0,3.778,0.945,30.956,-2.833
4822,500.0,0.25,1e-06,1000.0,0.0,3.797,0.945,57.374,-2.8520000000000003
4942,500.0,0.25,1e-07,100.0,0.0,3.797,0.945,57.374,-2.8520000000000003
429,1000.0,1.0,1e-06,1000.0,0.0,3.799,0.945,31.84,-2.854
549,1000.0,1.0,1e-07,100.0,0.0,3.799,0.945,31.84,-2.854
439,1000.0,1.0,1e-06,1000.0,100.0,3.814,0.945,31.952,-2.869
49,1000.0,0.0,1e-06,100.0,0.0,3.899,0.945,30.768,-2.954
457,1000.0,1.0,1e-06,100.0,100.0,3.9,0.945,30.683,-2.955
452,1000.0,1.0,1e-06,100.0,100.0,3.927,0.945,30.637,-2.982
37,1000.0,0.0,1e-06,1000.0,100.0,3.947,0.945,30.44,-3.0020000000000002
82,1000.0,0.0,1e-06,500.0,0.0,3.962,0.945,30.216,-3.0170000000000003
2759,250.0,1.0,1e-09,100.0,100.0,3.975,0.945,98.504,-3.0300000000000002
2701,250.0,1.0,1e-09,10000.0,0.0,4.009,0.945,93.196,-3.0640000000000005
2707,250.0,1.0,1e-09,10000.0,0.0,4.026,0.945,95.212,-3.081
4402,500.0,1.0,1e-06,10000.0,0.0,4.077,0.945,53.244,-3.132
4522,500.0,1.0,1e-07,1000.0,0.0,4.077,0.945,53.244,-3.132
4642,500.0,1.0,1e-08,100.0,0.0,4.077,0.945,53.244,-3.132
4412,500.0,1.0,1e-06,10000.0,100.0,4.087,0.945,52.91,-3.142
4407,500.0,1.0,1e-06,10000.0,0.0,4.089,0.945,51.878,-3.1440000000000006
4527,500.0,1.0,1e-07,1000.0,0.0,4.089,0.945,51.878,-3.1440000000000006
4647,500.0,1.0,1e-08,100.0,0.0,4.089,0.945,51.878,-3.1440000000000006
5639,500.0,0.75,1e-06,1000.0,100.0,4.095,0.945,54.728,-3.15
2708,250.0,1.0,1e-09,10000.0,0.0,4.098,0.945,93.376,-3.153
2600,250.0,1.0,1e-08,10000.0,0.0,4.121,0.945,92.696,-3.1760000000000006
2720,250.0,1.0,1e-09,1000.0,0.0,4.121,0.945,92.696,-3.1760000000000006
2568,250.0,1.0,1e-07,5000.0,0.0,4.15,0.945,93.796,-3.2050000000000005
2688,250.0,1.0,1e-08,500.0,0.0,4.15,0.945,93.796,-3.2050000000000005
5288,500.0,0.5,1e-06,500.0,0.0,4.198,0.945,52.112,-3.2530000000000006
4477,500.0,1.0,1e-06,5000.0,100.0,4.209,0.945,51.668,-3.264
2717,250.0,1.0,1e-09,10000.0,100.0,4.227,0.945,86.264,-3.2820000000000005
5682,500.0,0.75,1e-06,500.0,0.0,4.234,0.945,52.16,-3.289
4552,500.0,1.0,1e-07,100.0,100.0,4.326,0.945,51.074,-3.381
4489,500.0,1.0,1e-06,500.0,0.0,4.327,0.945,51.67,-3.382
4057,500.0,0.0,1e-06,100.0,100.0,4.332,0.945,50.326,-3.387
4437,500.0,1.0,1e-06,1000.0,100.0,4.336,0.945,50.336,-3.3910000000000005
4859,500.0,0.25,1e-06,100.0,100.0,4.355,0.945,49.444,-3.4100000000000006
2652,250.0,1.0,1e-08,100.0,100.0,4.357,0.945,92.42,-3.4120000000000004
4023,500.0,0.0,1e-06,1000.0,0.0,4.373,0.945,49.722,-3.4280000000000004
4143,500.0,0.0,1e-07,100.0,0.0,4.373,0.945,49.722,-3.4280000000000004
4497,500.0,1.0,1e-06,500.0,100.0,4.378,0.945,49.806,-3.4330000000000003
2417,250.0,1.0,1e-06,10000.0,100.0,4.391,0.945,89.168,-3.446
5657,500.0,0.75,1e-06,100.0,100.0,4.398,0.945,48.946,-3.453
4447,500.0,1.0,1e-06,100.0,0.0,4.408,0.945,48.79,-3.4630000000000005
4458,500.0,1.0,1e-06,100.0,100.0,4.414,0.945,49.092,-3.469
4030,500.0,0.0,1e-06,1000.0,100.0,4.458,0.945,49.33,-3.5130000000000003
5248,500.0,0.5,1e-06,100.0,0.0,4.467,0.945,47.788,-3.522
2015,250.0,0.0,1e-06,10000.0,100.0,4.485,0.945,88.924,-3.5400000000000005
2479,250.0,1.0,1e-06,5000.0,100.0,4.489,0.945,90.076,-3.544
2469,250.0,1.0,1e-06,5000.0,0.0,4.499,0.945,88.972,-3.554
2589,250.0,1.0,1e-07,500.0,0.0,4.499,0.945,88.972,-3.554
2461,250.0,1.0,1e-06,5000.0,0.0,4.567,0.945,86.316,-3.6220000000000003
2581,250.0,1.0,1e-07,500.0,0.0,4.567,0.945,86.316,-3.6220000000000003
2437,250.0,1.0,1e-06,1000.0,100.0,4.678,0.945,82.944,-3.733
3281,250.0,0.5,1e-06,500.0,0.0,4.687,0.945,81.552,-3.7420000000000004
2551,250.0,1.0,1e-07,100.0,100.0,4.695,0.945,80.776,-3.7500000000000004
3688,250.0,0.75,1e-06,500.0,0.0,4.709,0.945,81.788,-3.764
2194,250.0,0.0,1e-07,500.0,100.0,4.713,0.945,81.588,-3.7680000000000002
3652,250.0,0.75,1e-06,100.0,100.0,4.713,0.945,81.572,-3.7680000000000002
2081,250.0,0.0,1e-06,500.0,0.0,4.718,0.945,79.272,-3.773
2483,250.0,1.0,1e-06,500.0,0.0,4.723,0.945,81.152,-3.778
2420,250.0,1.0,1e-06,1000.0,0.0,4.743,0.945,83.088,-3.7980000000000005
2540,250.0,1.0,1e-07,100.0,0.0,4.743,0.945,83.088,-3.7980000000000005
2150,250.0,0.0,1e-07,100.0,100.0,4.79,0.945,81.372,-3.845
2020,250.0,0.0,1e-06,1000.0,0.0,4.797,0.945,80.52,-3.852
2140,250.0,0.0,1e-07,100.0,0.0,4.797,0.945,80.52,-3.852
2058,250.0,0.0,1e-06,100.0,100.0,4.806,0.945,79.004,-3.861
3248,250.0,0.5,1e-06,100.0,0.0,4.817,0.945,79.596,-3.8720000000000003
3244,250.0,0.5,1e-06,100.0,0.0,4.821,0.945,78.556,-3.876
1606,1000.0,0.75,1e-06,10000.0,0.0,0.63,0.944,60.623,0.31399999999999995
1726,1000.0,0.75,1e-07,1000.0,0.0,0.63,0.944,60.623,0.31399999999999995
1846,1000.0,0.75,1e-08,100.0,0.0,0.63,0.944,60.623,0.31399999999999995
5606,500.0,0.75,1e-06,10000.0,0.0,1.118,0.944,111.026,-0.17400000000000015
5726,500.0,0.75,1e-07,1000.0,0.0,1.118,0.944,111.026,-0.17400000000000015
5846,500.0,0.75,1e-08,100.0,0.0,1.118,0.944,111.026,-0.17400000000000015
3204,250.0,0.5,1e-06,10000.0,0.0,1.39,0.944,202.112,-0.44599999999999995
3324,250.0,0.5,1e-07,1000.0,0.0,1.39,0.944,202.112,-0.44599999999999995
3444,250.0,0.5,1e-08,100.0,0.0,1.39,0.944,202.112,-0.44599999999999995
5260,500.0,0.5,1e-06,5000.0,0.0,1.493,0.944,99.662,-0.5490000000000002
5380,500.0,0.5,1e-07,500.0,0.0,1.493,0.944,99.662,-0.5490000000000002
709,1000.0,1.0,1e-09,10000.0,0.0,2.795,0.944,37.278,-1.851
619,1000.0,1.0,1e-08,10000.0,100.0,2.8,0.944,37.129,-1.8559999999999999
3672,250.0,0.75,1e-06,5000.0,100.0,3.11,0.944,131.716,-2.166
562,1000.0,1.0,1e-07,5000.0,0.0,3.112,0.944,32.268,-2.168
682,1000.0,1.0,1e-08,500.0,0.0,3.112,0.944,32.268,-2.168
659,1000.0,1.0,1e-08,100.0,100.0,3.362,0.944,32.933,-2.418
4669,500.0,1.0,1e-08,5000.0,0.0,3.421,0.944,59.64,-2.477
4789,500.0,1.0,1e-09,500.0,0.0,3.421,0.944,59.64,-2.477
4607,500.0,1.0,1e-08,10000.0,0.0,3.481,0.944,58.932,-2.537
4727,500.0,1.0,1e-09,1000.0,0.0,3.481,0.944,58.932,-2.537
539,1000.0,1.0,1e-07,1000.0,100.0,3.515,0.944,32.388,-2.571
4762,500.0,1.0,1e-09,5000.0,0.0,3.527,0.944,57.69,-2.583
537,1000.0,1.0,1e-07,1000.0,100.0,3.551,0.944,32.244,-2.607
4512,500.0,1.0,1e-07,10000.0,100.0,3.608,0.944,55.524,-2.664
4826,500.0,0.25,1e-06,1000.0,0.0,3.65,0.944,58.448,-2.706
4946,500.0,0.25,1e-07,100.0,0.0,3.65,0.944,58.448,-2.706
5228,500.0,0.5,1e-06,1000.0,0.0,3.862,0.944,57.508,-2.918
5348,500.0,0.5,1e-07,100.0,0.0,3.862,0.944,57.508,-2.918
499,1000.0,1.0,1e-06,500.0,100.0,3.869,0.944,31.529,-2.9250000000000003
849,1000.0,0.25,1e-06,100.0,0.0,3.895,0.944,30.385,-2.951
492,1000.0,1.0,1e-06,500.0,100.0,3.9,0.944,30.926,-2.956
21,1000.0,0.0,1e-06,1000.0,0.0,3.902,0.944,30.507,-2.958
141,1000.0,0.0,1e-07,100.0,0.0,3.902,0.944,30.507,-2.958
1247,1000.0,0.5,1e-06,100.0,0.0,3.906,0.944,30.704,-2.962
59,1000.0,0.0,1e-06,100.0,100.0,3.907,0.944,30.739,-2.963
1643,1000.0,0.75,1e-06,100.0,0.0,3.91,0.944,30.699,-2.966
852,1000.0,0.25,1e-06,100.0,100.0,3.921,0.944,30.616,-2.977
52,1000.0,0.0,1e-06,100.0,100.0,3.926,0.944,30.299,-2.982
1242,1000.0,0.5,1e-06,100.0,0.0,3.956,0.944,30.057,-3.012
4652,500.0,1.0,1e-08,100.0,100.0,3.962,0.944,53.51,-3.0180000000000002
92,1000.0,0.0,1e-06,500.0,100.0,3.967,0.944,30.148,-3.023
4539,500.0,1.0,1e-07,1000.0,100.0,3.974,0.944,54.694,-3.0300000000000002
5637,500.0,0.75,1e-06,1000.0,100.0,3.999,0.944,55.958,-3.055
4419,500.0,1.0,1e-06,10000.0,100.0,4.031,0.944,54.408,-3.0869999999999997
2678,250.0,1.0,1e-08,5000.0,100.0,4.048,0.944,98.104,-3.104
2611,250.0,1.0,1e-08,10000.0,100.0,4.067,0.944,92.28,-3.123
2674,250.0,1.0,1e-08,5000.0,100.0,4.095,0.944,93.368,-3.151
2567,250.0,1.0,1e-07,5000.0,0.0,4.106,0.944,95.16,-3.162
2687,250.0,1.0,1e-08,500.0,0.0,4.106,0.944,95.16,-3.162
4591,500.0,1.0,1e-07,500.0,100.0,4.133,0.944,53.146,-3.189
2826,250.0,0.25,1e-06,1000.0,0.0,4.151,0.944,95.588,-3.207
2946,250.0,0.25,1e-07,100.0,0.0,4.151,0.944,95.588,-3.207
2700,250.0,1.0,1e-09,10000.0,0.0,4.161,0.944,91.776,-3.2169999999999996
4592,500.0,1.0,1e-07,500.0,100.0,4.184,0.944,51.948,-3.24
4888,500.0,0.25,1e-06,500.0,0.0,4.196,0.944,52.792,-3.252
4467,500.0,1.0,1e-06,5000.0,0.0,4.197,0.944,51.912,-3.253
4587,500.0,1.0,1e-07,500.0,0.0,4.197,0.944,51.912,-3.253
4597,500.0,1.0,1e-07,500.0,100.0,4.2,0.944,51.6,-3.2560000000000002
4439,500.0,1.0,1e-06,1000.0,100.0,4.206,0.944,52.666,-3.2620000000000005
2772,250.0,1.0,1e-09,5000.0,100.0,4.247,0.944,85.84,-3.303
4889,500.0,0.25,1e-06,500.0,0.0,4.252,0.944,50.766,-3.308
5280,500.0,0.5,1e-06,500.0,0.0,4.256,0.944,52.196,-3.3120000000000003
4491,500.0,1.0,1e-06,500.0,100.0,4.298,0.944,49.904,-3.354
5687,500.0,0.75,1e-06,500.0,0.0,4.299,0.944,50.53,-3.3550000000000004
2651,250.0,1.0,1e-08,100.0,100.0,4.347,0.944,90.252,-3.4030000000000005
4091,500.0,0.0,1e-06,500.0,100.0,4.363,0.944,49.13,-3.4190000000000005
4086,500.0,0.0,1e-06,500.0,0.0,4.398,0.944,48.224,-3.4539999999999997
4848,500.0,0.25,1e-06,100.0,0.0,4.402,0.944,49.1,-3.458
4093,500.0,0.0,1e-06,500.0,100.0,4.404,0.944,49.23,-3.46
4098,500.0,0.0,1e-06,500.0,100.0,4.441,0.944,48.312,-3.497
2658,250.0,1.0,1e-08,100.0,100.0,4.443,0.944,90.348,-3.4989999999999997
4087,500.0,0.0,1e-06,500.0,0.0,4.443,0.944,48.214,-3.4989999999999997
3626,250.0,0.75,1e-06,1000.0,0.0,4.519,0.944,87.24,-3.575
3746,250.0,0.75,1e-07,100.0,0.0,4.519,0.944,87.24,-3.575
2883,250.0,0.25,1e-06,500.0,0.0,4.539,0.944,85.696,-3.5949999999999998
2471,250.0,1.0,1e-06,5000.0,100.0,4.559,0.944,86.052,-3.615
3628,250.0,0.75,1e-06,1000.0,0.0,4.603,0.944,84.688,-3.659
3748,250.0,0.75,1e-07,100.0,0.0,4.603,0.944,84.688,-3.659
2061,250.0,0.0,1e-06,5000.0,0.0,4.61,0.944,82.0,-3.6660000000000004
2181,250.0,0.0,1e-07,500.0,0.0,4.61,0.944,82.0,-3.6660000000000004
2468,250.0,1.0,1e-06,5000.0,0.0,4.613,0.944,84.692,-3.6690000000000005
2588,250.0,1.0,1e-07,500.0,0.0,4.613,0.944,84.692,-3.6690000000000005
3684,250.0,0.75,1e-06,500.0,0.0,4.618,0.944,87.812,-3.6740000000000004
2478,250.0,1.0,1e-06,5000.0,100.0,4.649,0.944,84.216,-3.705
3683,250.0,0.75,1e-06,500.0,0.0,4.665,0.944,82.78,-3.721
2487,250.0,1.0,1e-06,500.0,0.0,4.678,0.944,83.54,-3.734
2558,250.0,1.0,1e-07,100.0,100.0,4.682,0.944,84.304,-3.7380000000000004
2421,250.0,1.0,1e-06,1000.0,0.0,4.689,0.944,82.136,-3.745
2541,250.0,1.0,1e-07,100.0,0.0,4.689,0.944,82.136,-3.745
2496,250.0,1.0,1e-06,500.0,100.0,4.692,0.944,80.316,-3.748
2438,250.0,1.0,1e-06,1000.0,100.0,4.694,0.944,83.0,-3.75
2428,250.0,1.0,1e-06,1000.0,0.0,4.736,0.944,82.012,-3.792
2548,250.0,1.0,1e-07,100.0,0.0,4.736,0.944,82.012,-3.792
2453,250.0,1.0,1e-06,100.0,100.0,4.767,0.944,80.04,-3.8230000000000004
2843,250.0,0.25,1e-06,100.0,0.0,4.768,0.944,79.26,-3.824
2093,250.0,0.0,1e-06,500.0,100.0,4.771,0.944,79.192,-3.827
2458,250.0,1.0,1e-06,100.0,100.0,4.784,0.944,81.068,-3.84
3254,250.0,0.5,1e-06,100.0,100.0,4.815,0.944,79.16,-3.8710000000000004
2048,250.0,0.0,1e-06,100.0,0.0,4.822,0.944,79.624,-3.878
865,1000.0,0.25,1e-06,5000.0,0.0,0.431,0.943,63.199,0.512
985,1000.0,0.25,1e-07,500.0,0.0,0.431,0.943,63.199,0.512
1603,1000.0,0.75,1e-06,10000.0,0.0,0.635,0.943,62.008,0.30799999999999994
1723,1000.0,0.75,1e-07,1000.0,0.0,0.635,0.943,62.008,0.30799999999999994
1843,1000.0,0.75,1e-08,100.0,0.0,0.635,0.943,62.008,0.30799999999999994
1263,1000.0,0.5,1e-06,5000.0,0.0,0.74,0.943,59.728,0.20299999999999996
1383,1000.0,0.5,1e-07,500.0,0.0,0.74,0.943,59.728,0.20299999999999996
5261,500.0,0.5,1e-06,5000.0,0.0,1.393,0.943,99.584,-0.45000000000000007
5381,500.0,0.5,1e-07,500.0,0.0,1.393,0.943,99.584,-0.45000000000000007
5663,500.0,0.75,1e-06,5000.0,0.0,2.409,0.943,81.048,-1.4659999999999997
5783,500.0,0.75,1e-07,500.0,0.0,2.409,0.943,81.048,-1.4659999999999997
702,1000.0,1.0,1e-09,10000.0,0.0,2.834,0.943,37.291,-1.891
679,1000.0,1.0,1e-08,5000.0,100.0,2.852,0.943,36.315,-1.9089999999999998
512,1000.0,1.0,1e-07,10000.0,100.0,2.957,0.943,34.248,-2.014
