,DOSE,TREAT_RATIO,CAR_AFFINITY,ANTIGENS_CANCER,ANTIGENS_HEALTHY,Y_NORM_CANCER_LIVE,Y_NORM_HEALTHY_LIVE,Y_NORM_TCELL_LIVE,SCORE
5134,500.0,0.25,1e-09,1000.0,100.0,0.0,0.0,169.036,0.0
5135,500.0,0.25,1e-09,1000.0,100.0,0.0,0.0,168.078,0.0
5138,500.0,0.25,1e-09,1000.0,100.0,0.0,0.0,168.614,0.0
5139,500.0,0.25,1e-09,1000.0,100.0,0.0,0.0,167.932,0.0
5173,500.0,0.25,1e-09,5000.0,100.0,0.0,0.0,167.414,0.0
5175,500.0,0.25,1e-09,5000.0,100.0,0.0,0.0,167.746,0.0
5177,500.0,0.25,1e-09,5000.0,100.0,0.0,0.0,169.498,0.0
5179,500.0,0.25,1e-09,5000.0,100.0,0.0,0.0,167.516,0.0
5110,500.0,0.25,1e-09,10000.0,100.0,0.0,0.0,169.142,0.0
5111,500.0,0.25,1e-09,10000.0,100.0,0.0,0.0,167.808,0.0
5113,500.0,0.25,1e-09,10000.0,100.0,0.0,0.0,168.412,0.0
5115,500.0,0.25,1e-09,10000.0,100.0,0.0,0.0,169.014,0.0
5118,500.0,0.25,1e-09,10000.0,100.0,0.0,0.0,167.202,0.0
5119,500.0,0.25,1e-09,10000.0,100.0,0.0,0.0,167.382,0.0
5531,500.0,0.5,1e-09,1000.0,100.0,0.0,0.0,173.868,0.0
5539,500.0,0.5,1e-09,1000.0,100.0,0.0,0.0,174.764,0.0
5578,500.0,0.5,1e-09,5000.0,100.0,0.0,0.0,173.596,0.0
5579,500.0,0.5,1e-09,5000.0,100.0,0.0,0.0,174.01,0.0
5519,500.0,0.5,1e-09,10000.0,100.0,0.0,0.0,174.9,0.0
1090,1000.0,0.25,1e-08,500.0,100.0,0.0,0.0,87.53,0.0
1091,1000.0,0.25,1e-08,500.0,100.0,0.0,0.0,86.925,0.0
1092,1000.0,0.25,1e-08,500.0,100.0,0.0,0.0,87.277,0.0
1093,1000.0,0.25,1e-08,500.0,100.0,0.0,0.0,87.299,0.0
1094,1000.0,0.25,1e-08,500.0,100.0,0.0,0.0,86.271,0.0
1095,1000.0,0.25,1e-08,500.0,100.0,0.0,0.0,86.878,0.0
1096,1000.0,0.25,1e-08,500.0,100.0,0.0,0.0,87.284,0.0
1097,1000.0,0.25,1e-08,500.0,100.0,0.0,0.0,86.73,0.0
1098,1000.0,0.25,1e-08,500.0,100.0,0.0,0.0,87.576,0.0
1099,1000.0,0.25,1e-08,500.0,100.0,0.0,0.0,87.366,0.0
1031,1000.0,0.25,1e-08,1000.0,100.0,0.0,0.0,89.462,0.0
1032,1000.0,0.25,1e-08,1000.0,100.0,0.0,0.0,88.875,0.0
1033,1000.0,0.25,1e-08,1000.0,100.0,0.0,0.0,89.522,0.0
1034,1000.0,0.25,1e-08,1000.0,100.0,0.0,0.0,88.404,0.0
1035,1000.0,0.25,1e-08,1000.0,100.0,0.0,0.0,89.287,0.0
1036,1000.0,0.25,1e-08,1000.0,100.0,0.0,0.0,89.426,0.0
1037,1000.0,0.25,1e-08,1000.0,100.0,0.0,0.0,88.729,0.0
1038,1000.0,0.25,1e-08,1000.0,100.0,0.0,0.0,89.188,0.0
1039,1000.0,0.25,1e-08,1000.0,100.0,0.0,0.0,88.924,0.0
1070,1000.0,0.25,1e-08,5000.0,100.0,0.0,0.0,88.571,0.0
1071,1000.0,0.25,1e-08,5000.0,100.0,0.0,0.0,89.391,0.0
1072,1000.0,0.25,1e-08,5000.0,100.0,0.0,0.0,89.446,0.0
1073,1000.0,0.25,1e-08,5000.0,100.0,0.0,0.0,89.752,0.0
1074,1000.0,0.25,1e-08,5000.0,100.0,0.0,0.0,89.148,0.0
1075,1000.0,0.25,1e-08,5000.0,100.0,0.0,0.0,89.585,0.0
1076,1000.0,0.25,1e-08,5000.0,100.0,0.0,0.0,89.129,0.0
1077,1000.0,0.25,1e-08,5000.0,100.0,0.0,0.0,89.445,0.0
1078,1000.0,0.25,1e-08,5000.0,100.0,0.0,0.0,89.378,0.0
1079,1000.0,0.25,1e-08,5000.0,100.0,0.0,0.0,89.737,0.0
1010,1000.0,0.25,1e-08,10000.0,100.0,0.0,0.0,90.405,0.0
1011,1000.0,0.25,1e-08,10000.0,100.0,0.0,0.0,89.049,0.0
1012,1000.0,0.25,1e-08,10000.0,100.0,0.0,0.0,88.999,0.0
1013,1000.0,0.25,1e-08,10000.0,100.0,0.0,0.0,89.037,0.0
1014,1000.0,0.25,1e-08,10000.0,100.0,0.0,0.0,89.123,0.0
1015,1000.0,0.25,1e-08,10000.0,100.0,0.0,0.0,89.238,0.0
1016,1000.0,0.25,1e-08,10000.0,100.0,0.0,0.0,89.217,0.0
1017,1000.0,0.25,1e-08,10000.0,100.0,0.0,0.0,89.46,0.0
1018,1000.0,0.25,1e-08,10000.0,100.0,0.0,0.0,89.454,0.0
1019,1000.0,0.25,1e-08,10000.0,100.0,0.0,0.0,89.493,0.0
1150,1000.0,0.25,1e-09,100.0,100.0,0.0,0.0,86.693,0.0
1151,1000.0,0.25,1e-09,100.0,100.0,0.0,0.0,85.486,0.0
1152,1000.0,0.25,1e-09,100.0,100.0,0.0,0.0,86.649,0.0
1153,1000.0,0.25,1e-09,100.0,100.0,0.0,0.0,86.828,0.0
1154,1000.0,0.25,1e-09,100.0,100.0,0.0,0.0,87.351,0.0
1155,1000.0,0.25,1e-09,100.0,100.0,0.0,0.0,86.588,0.0
1156,1000.0,0.25,1e-09,100.0,100.0,0.0,0.0,86.29,0.0
1157,1000.0,0.25,1e-09,100.0,100.0,0.0,0.0,85.853,0.0
1158,1000.0,0.25,1e-09,100.0,100.0,0.0,0.0,87.233,0.0
1159,1000.0,0.25,1e-09,100.0,100.0,0.0,0.0,86.574,0.0
1190,1000.0,0.25,1e-09,500.0,100.0,0.0,0.0,83.244,0.0
1191,1000.0,0.25,1e-09,500.0,100.0,0.0,0.0,83.072,0.0
1192,1000.0,0.25,1e-09,500.0,100.0,0.0,0.0,83.014,0.0
1193,1000.0,0.25,1e-09,500.0,100.0,0.0,0.0,83.081,0.0
1194,1000.0,0.25,1e-09,500.0,100.0,0.0,0.0,83.422,0.0
1195,1000.0,0.25,1e-09,500.0,100.0,0.0,0.0,83.439,0.0
1196,1000.0,0.25,1e-09,500.0,100.0,0.0,0.0,82.766,0.0
1197,1000.0,0.25,1e-09,500.0,100.0,0.0,0.0,82.726,0.0
1198,1000.0,0.25,1e-09,500.0,100.0,0.0,0.0,82.782,0.0
1199,1000.0,0.25,1e-09,500.0,100.0,0.0,0.0,82.297,0.0
1130,1000.0,0.25,1e-09,1000.0,100.0,0.0,0.0,82.37,0.0
1131,1000.0,0.25,1e-09,1000.0,100.0,0.0,0.0,82.705,0.0
1132,1000.0,0.25,1e-09,1000.0,100.0,0.0,0.0,82.114,0.0
1133,1000.0,0.25,1e-09,1000.0,100.0,0.0,0.0,82.439,0.0
1134,1000.0,0.25,1e-09,1000.0,100.0,0.0,0.0,83.01,0.0
1135,1000.0,0.25,1e-09,1000.0,100.0,0.0,0.0,82.934,0.0
1136,1000.0,0.25,1e-09,1000.0,100.0,0.0,0.0,82.726,0.0
1137,1000.0,0.25,1e-09,1000.0,100.0,0.0,0.0,82.849,0.0
1138,1000.0,0.25,1e-09,1000.0,100.0,0.0,0.0,82.924,0.0
1139,1000.0,0.25,1e-09,1000.0,100.0,0.0,0.0,82.88,0.0
1170,1000.0,0.25,1e-09,5000.0,100.0,0.0,0.0,82.489,0.0
1171,1000.0,0.25,1e-09,5000.0,100.0,0.0,0.0,82.49,0.0
1172,1000.0,0.25,1e-09,5000.0,100.0,0.0,0.0,82.462,0.0
1173,1000.0,0.25,1e-09,5000.0,100.0,0.0,0.0,81.939,0.0
1174,1000.0,0.25,1e-09,5000.0,100.0,0.0,0.0,82.868,0.0
1175,1000.0,0.25,1e-09,5000.0,100.0,0.0,0.0,82.823,0.0
1176,1000.0,0.25,1e-09,5000.0,100.0,0.0,0.0,82.408,0.0
1177,1000.0,0.25,1e-09,5000.0,100.0,0.0,0.0,82.693,0.0
1178,1000.0,0.25,1e-09,5000.0,100.0,0.0,0.0,82.543,0.0
1179,1000.0,0.25,1e-09,5000.0,100.0,0.0,0.0,81.576,0.0
1110,1000.0,0.25,1e-09,10000.0,100.0,0.0,0.0,82.448,0.0
1111,1000.0,0.25,1e-09,10000.0,100.0,0.0,0.0,82.35,0.0
1112,1000.0,0.25,1e-09,10000.0,100.0,0.0,0.0,82.395,0.0
1113,1000.0,0.25,1e-09,10000.0,100.0,0.0,0.0,83.7,0.0
1114,1000.0,0.25,1e-09,10000.0,100.0,0.0,0.0,82.865,0.0
1115,1000.0,0.25,1e-09,10000.0,100.0,0.0,0.0,82.686,0.0
1116,1000.0,0.25,1e-09,10000.0,100.0,0.0,0.0,81.745,0.0
1117,1000.0,0.25,1e-09,10000.0,100.0,0.0,0.0,83.092,0.0
1118,1000.0,0.25,1e-09,10000.0,100.0,0.0,0.0,82.38,0.0
1119,1000.0,0.25,1e-09,10000.0,100.0,0.0,0.0,82.399,0.0
1495,1000.0,0.5,1e-08,500.0,100.0,0.0,0.0,85.496,0.0
1435,1000.0,0.5,1e-08,1000.0,100.0,0.0,0.0,87.76,0.0
1470,1000.0,0.5,1e-08,5000.0,100.0,0.0,0.0,89.536,0.0
1471,1000.0,0.5,1e-08,5000.0,100.0,0.0,0.0,89.819,0.0
1474,1000.0,0.5,1e-08,5000.0,100.0,0.0,0.0,89.248,0.0
1475,1000.0,0.5,1e-08,5000.0,100.0,0.0,0.0,90.57,0.0
1413,1000.0,0.5,1e-08,10000.0,100.0,0.0,0.0,90.397,0.0
1415,1000.0,0.5,1e-08,10000.0,100.0,0.0,0.0,89.683,0.0
1550,1000.0,0.5,1e-09,100.0,100.0,0.0,0.0,89.611,0.0
1551,1000.0,0.5,1e-09,100.0,100.0,0.0,0.0,90.387,0.0
1553,1000.0,0.5,1e-09,100.0,100.0,0.0,0.0,89.833,0.0
1554,1000.0,0.5,1e-09,100.0,100.0,0.0,0.0,90.241,0.0
1555,1000.0,0.5,1e-09,100.0,100.0,0.0,0.0,90.277,0.0
1557,1000.0,0.5,1e-09,100.0,100.0,0.0,0.0,88.908,0.0
1558,1000.0,0.5,1e-09,100.0,100.0,0.0,0.0,89.327,0.0
1559,1000.0,0.5,1e-09,100.0,100.0,0.0,0.0,89.643,0.0
1590,1000.0,0.5,1e-09,500.0,100.0,0.0,0.0,86.483,0.0
1591,1000.0,0.5,1e-09,500.0,100.0,0.0,0.0,86.782,0.0
1593,1000.0,0.5,1e-09,500.0,100.0,0.0,0.0,86.855,0.0
1595,1000.0,0.5,1e-09,500.0,100.0,0.0,0.0,87.688,0.0
1596,1000.0,0.5,1e-09,500.0,100.0,0.0,0.0,87.153,0.0
1597,1000.0,0.5,1e-09,500.0,100.0,0.0,0.0,87.284,0.0
1598,1000.0,0.5,1e-09,500.0,100.0,0.0,0.0,86.926,0.0
1599,1000.0,0.5,1e-09,500.0,100.0,0.0,0.0,86.643,0.0
1530,1000.0,0.5,1e-09,1000.0,100.0,0.0,0.0,86.328,0.0
1533,1000.0,0.5,1e-09,1000.0,100.0,0.0,0.0,86.227,0.0
1534,1000.0,0.5,1e-09,1000.0,100.0,0.0,0.0,87.071,0.0
1535,1000.0,0.5,1e-09,1000.0,100.0,0.0,0.0,87.145,0.0
1537,1000.0,0.5,1e-09,1000.0,100.0,0.0,0.0,85.94,0.0
1538,1000.0,0.5,1e-09,1000.0,100.0,0.0,0.0,86.56,0.0
1539,1000.0,0.5,1e-09,1000.0,100.0,0.0,0.0,87.365,0.0
1570,1000.0,0.5,1e-09,5000.0,100.0,0.0,0.0,85.985,0.0
1572,1000.0,0.5,1e-09,5000.0,100.0,0.0,0.0,85.781,0.0
1573,1000.0,0.5,1e-09,5000.0,100.0,0.0,0.0,86.129,0.0
1575,1000.0,0.5,1e-09,5000.0,100.0,0.0,0.0,86.854,0.0
1577,1000.0,0.5,1e-09,5000.0,100.0,0.0,0.0,86.734,0.0
1578,1000.0,0.5,1e-09,5000.0,100.0,0.0,0.0,85.838,0.0
1510,1000.0,0.5,1e-09,10000.0,100.0,0.0,0.0,86.441,0.0
1511,1000.0,0.5,1e-09,10000.0,100.0,0.0,0.0,86.563,0.0
1512,1000.0,0.5,1e-09,10000.0,100.0,0.0,0.0,86.09,0.0
1513,1000.0,0.5,1e-09,10000.0,100.0,0.0,0.0,86.107,0.0
1515,1000.0,0.5,1e-09,10000.0,100.0,0.0,0.0,86.82,0.0
1516,1000.0,0.5,1e-09,10000.0,100.0,0.0,0.0,86.058,0.0
1517,1000.0,0.5,1e-09,10000.0,100.0,0.0,0.0,86.898,0.0
1519,1000.0,0.5,1e-09,10000.0,100.0,0.0,0.0,85.832,0.0
1107,1000.0,0.25,1e-09,10000.0,0.0,0.001,1.609,64.454,1.608
1007,1000.0,0.25,1e-08,10000.0,0.0,0.001,1.592,65.146,1.5910000000000002
1127,1000.0,0.25,1e-09,1000.0,0.0,0.001,1.592,65.146,1.5910000000000002
5166,500.0,0.25,1e-09,5000.0,0.0,0.001,1.495,134.988,1.4940000000000002
5009,500.0,0.25,1e-08,10000.0,0.0,0.001,1.494,134.54,1.493
5129,500.0,0.25,1e-09,1000.0,0.0,0.001,1.494,134.54,1.493
5168,500.0,0.25,1e-09,5000.0,0.0,0.001,1.47,134.656,1.469
1560,1000.0,0.5,1e-09,5000.0,0.0,0.001,1.45,69.845,1.449
1509,1000.0,0.5,1e-09,10000.0,0.0,0.001,1.442,69.721,1.441
1506,1000.0,0.5,1e-09,10000.0,0.0,0.001,1.434,69.969,1.433
5004,500.0,0.25,1e-08,10000.0,0.0,0.001,1.429,137.104,1.4280000000000002
5124,500.0,0.25,1e-09,1000.0,0.0,0.001,1.429,137.104,1.4280000000000002
1406,1000.0,0.5,1e-08,10000.0,0.0,0.001,1.405,69.962,1.4040000000000001
1526,1000.0,0.5,1e-09,1000.0,0.0,0.001,1.405,69.962,1.4040000000000001
1562,1000.0,0.5,1e-09,5000.0,0.0,0.001,1.398,70.525,1.397
1469,1000.0,0.5,1e-08,5000.0,0.0,0.001,1.374,71.366,1.3730000000000002
1589,1000.0,0.5,1e-09,500.0,0.0,0.001,1.374,71.366,1.3730000000000002
5509,500.0,0.5,1e-09,10000.0,0.0,0.001,1.351,143.872,1.35
1468,1000.0,0.5,1e-08,5000.0,0.0,0.001,1.339,71.158,1.338
1588,1000.0,0.5,1e-09,500.0,0.0,0.001,1.339,71.158,1.338
5409,500.0,0.5,1e-08,10000.0,0.0,0.001,1.308,145.754,1.3070000000000002
5529,500.0,0.5,1e-09,1000.0,0.0,0.001,1.308,145.754,1.3070000000000002
5469,500.0,0.5,1e-08,5000.0,0.0,0.001,1.26,148.04,1.2590000000000001
5589,500.0,0.5,1e-09,500.0,0.0,0.001,1.26,148.04,1.2590000000000001
5468,500.0,0.5,1e-08,5000.0,0.0,0.001,1.235,147.452,1.2340000000000002
5588,500.0,0.5,1e-09,500.0,0.0,0.001,1.235,147.452,1.2340000000000002
4907,500.0,0.25,1e-07,10000.0,0.0,0.001,1.149,149.616,1.1480000000000001
5027,500.0,0.25,1e-08,1000.0,0.0,0.001,1.149,149.616,1.1480000000000001
5147,500.0,0.25,1e-09,100.0,0.0,0.001,1.149,149.616,1.1480000000000001
1303,1000.0,0.5,1e-07,10000.0,0.0,0.001,1.132,75.869,1.131
1423,1000.0,0.5,1e-08,1000.0,0.0,0.001,1.132,75.869,1.131
1543,1000.0,0.5,1e-09,100.0,0.0,0.001,1.132,75.869,1.131
4906,500.0,0.25,1e-07,10000.0,0.0,0.001,1.131,150.878,1.1300000000000001
5026,500.0,0.25,1e-08,1000.0,0.0,0.001,1.131,150.878,1.1300000000000001
5146,500.0,0.25,1e-09,100.0,0.0,0.001,1.131,150.878,1.1300000000000001
960,1000.0,0.25,1e-07,5000.0,0.0,0.001,1.1,75.438,1.0990000000000002
1080,1000.0,0.25,1e-08,500.0,0.0,0.001,1.1,75.438,1.0990000000000002
963,1000.0,0.25,1e-07,5000.0,0.0,0.001,1.091,75.093,1.09
1083,1000.0,0.25,1e-08,500.0,0.0,0.001,1.091,75.093,1.09
1369,1000.0,0.5,1e-07,5000.0,0.0,0.001,1.072,74.745,1.0710000000000002
1489,1000.0,0.5,1e-08,500.0,0.0,0.001,1.072,74.745,1.0710000000000002
1361,1000.0,0.5,1e-07,5000.0,0.0,0.001,1.055,75.127,1.054
1481,1000.0,0.5,1e-08,500.0,0.0,0.001,1.055,75.127,1.054
1360,1000.0,0.5,1e-07,5000.0,0.0,0.001,1.028,75.159,1.0270000000000001
1480,1000.0,0.5,1e-08,500.0,0.0,0.001,1.028,75.159,1.0270000000000001
1374,1000.0,0.5,1e-07,5000.0,100.0,0.001,0.074,81.45,0.073
1377,1000.0,0.5,1e-07,5000.0,100.0,0.001,0.058,80.768,0.057
1375,1000.0,0.5,1e-07,5000.0,100.0,0.001,0.052,81.22,0.051
1370,1000.0,0.5,1e-07,5000.0,100.0,0.001,0.051,81.179,0.049999999999999996
4917,500.0,0.25,1e-07,10000.0,100.0,0.001,0.046,169.666,0.045
1313,1000.0,0.5,1e-07,10000.0,100.0,0.001,0.046,83.201,0.045
1372,1000.0,0.5,1e-07,5000.0,100.0,0.001,0.045,81.321,0.044
1318,1000.0,0.5,1e-07,10000.0,100.0,0.001,0.037,83.441,0.036
4911,500.0,0.25,1e-07,10000.0,100.0,0.001,0.033,167.55,0.032
4910,500.0,0.25,1e-07,10000.0,100.0,0.001,0.03,169.854,0.028999999999999998
1311,1000.0,0.5,1e-07,10000.0,100.0,0.001,0.025,83.536,0.024
977,1000.0,0.25,1e-07,5000.0,100.0,0.001,0.02,82.096,0.019
5473,500.0,0.5,1e-08,5000.0,100.0,0.001,0.014,177.974,0.013000000000000001
5439,500.0,0.5,1e-08,1000.0,100.0,0.001,0.013,173.52,0.012
917,1000.0,0.25,1e-07,10000.0,100.0,0.001,0.008,83.952,0.007
5475,500.0,0.5,1e-08,5000.0,100.0,0.001,0.005,175.064,0.004
1490,1000.0,0.5,1e-08,500.0,100.0,0.001,0.004,85.018,0.003
1497,1000.0,0.5,1e-08,500.0,100.0,0.001,0.004,85.89,0.003
1498,1000.0,0.5,1e-08,500.0,100.0,0.001,0.004,86.129,0.003
1477,1000.0,0.5,1e-08,5000.0,100.0,0.001,0.004,90.634,0.003
5034,500.0,0.25,1e-08,1000.0,100.0,0.001,0.003,175.636,0.002
5538,500.0,0.5,1e-09,1000.0,100.0,0.001,0.002,172.94,0.001
1437,1000.0,0.5,1e-08,1000.0,100.0,0.001,0.002,87.618,0.001
1571,1000.0,0.5,1e-09,5000.0,100.0,0.001,0.002,86.815,0.001
1574,1000.0,0.5,1e-09,5000.0,100.0,0.001,0.002,87.293,0.001
5196,500.0,0.25,1e-09,500.0,100.0,0.001,0.001,168.876,0.0
5136,500.0,0.25,1e-09,1000.0,100.0,0.001,0.001,169.106,0.0
5178,500.0,0.25,1e-09,5000.0,100.0,0.001,0.001,167.688,0.0
5116,500.0,0.25,1e-09,10000.0,100.0,0.001,0.001,169.446,0.0
1433,1000.0,0.5,1e-08,1000.0,100.0,0.001,0.001,87.773,0.0
5150,500.0,0.25,1e-09,100.0,100.0,0.001,0.0,177.282,-0.001
5199,500.0,0.25,1e-09,500.0,100.0,0.001,0.0,170.518,-0.001
5176,500.0,0.25,1e-09,5000.0,100.0,0.001,0.0,169.398,-0.001
5599,500.0,0.5,1e-09,500.0,100.0,0.001,0.0,177.042,-0.001
1053,1000.0,0.25,1e-08,100.0,100.0,0.001,0.0,83.002,-0.001
1030,1000.0,0.25,1e-08,1000.0,100.0,0.001,0.0,89.128,-0.001
1492,1000.0,0.5,1e-08,500.0,100.0,0.001,0.0,86.345,-0.001
1556,1000.0,0.5,1e-09,100.0,100.0,0.001,0.0,89.986,-0.001
1592,1000.0,0.5,1e-09,500.0,100.0,0.001,0.0,86.905,-0.001
1536,1000.0,0.5,1e-09,1000.0,100.0,0.001,0.0,86.69,-0.001
1514,1000.0,0.5,1e-09,10000.0,100.0,0.001,0.0,87.25,-0.001
5162,500.0,0.25,1e-09,5000.0,0.0,0.002,1.488,135.42,1.486
5061,500.0,0.25,1e-08,5000.0,0.0,0.002,1.432,137.288,1.43
5181,500.0,0.25,1e-09,500.0,0.0,0.002,1.432,137.288,1.43
1568,1000.0,0.5,1e-09,5000.0,0.0,0.002,1.368,70.225,1.366
5569,500.0,0.5,1e-09,5000.0,0.0,0.002,1.358,142.664,1.356
5403,500.0,0.5,1e-08,10000.0,0.0,0.002,1.294,144.434,1.292
5523,500.0,0.5,1e-09,1000.0,0.0,0.002,1.294,144.434,1.292
5505,500.0,0.5,1e-09,10000.0,0.0,0.002,1.281,143.638,1.279
900,1000.0,0.25,1e-07,10000.0,0.0,0.002,1.222,73.991,1.22
1020,1000.0,0.25,1e-08,1000.0,0.0,0.002,1.222,73.991,1.22
1140,1000.0,0.25,1e-09,100.0,0.0,0.002,1.222,73.991,1.22
4901,500.0,0.25,1e-07,10000.0,0.0,0.002,1.155,149.212,1.153
5021,500.0,0.25,1e-08,1000.0,0.0,0.002,1.155,149.212,1.153
5141,500.0,0.25,1e-09,100.0,0.0,0.002,1.155,149.212,1.153
967,1000.0,0.25,1e-07,5000.0,0.0,0.002,1.113,74.93,1.111
1087,1000.0,0.25,1e-08,500.0,0.0,0.002,1.113,74.93,1.111
5308,500.0,0.5,1e-07,10000.0,0.0,0.002,1.089,151.712,1.087
5428,500.0,0.5,1e-08,1000.0,0.0,0.002,1.089,151.712,1.087
5548,500.0,0.5,1e-09,100.0,0.0,0.002,1.089,151.712,1.087
4963,500.0,0.25,1e-07,5000.0,0.0,0.002,1.072,151.534,1.07
5083,500.0,0.25,1e-08,500.0,0.0,0.002,1.072,151.534,1.07
1371,1000.0,0.5,1e-07,5000.0,100.0,0.002,0.08,81.36,0.078
1376,1000.0,0.5,1e-07,5000.0,100.0,0.002,0.071,81.365,0.06899999999999999
4977,500.0,0.25,1e-07,5000.0,100.0,0.002,0.055,166.196,0.053
1379,1000.0,0.5,1e-07,5000.0,100.0,0.002,0.046,80.996,0.044
4918,500.0,0.25,1e-07,10000.0,100.0,0.002,0.043,168.318,0.040999999999999995
5094,500.0,0.25,1e-08,500.0,100.0,0.002,0.009,172.524,0.006999999999999999
5479,500.0,0.5,1e-08,5000.0,100.0,0.002,0.007,177.038,0.005
5098,500.0,0.25,1e-08,500.0,100.0,0.002,0.006,172.22,0.004
5038,500.0,0.25,1e-08,1000.0,100.0,0.002,0.006,177.036,0.004
1439,1000.0,0.5,1e-08,1000.0,100.0,0.002,0.005,87.512,0.003
1493,1000.0,0.5,1e-08,500.0,100.0,0.002,0.004,85.685,0.002
1496,1000.0,0.5,1e-08,500.0,100.0,0.002,0.003,86.555,0.001
1431,1000.0,0.5,1e-08,1000.0,100.0,0.002,0.003,88.35,0.001
5511,500.0,0.5,1e-09,10000.0,100.0,0.002,0.002,172.83,0.0
5156,500.0,0.25,1e-09,100.0,100.0,0.002,0.001,175.372,-0.001
5194,500.0,0.25,1e-09,500.0,100.0,0.002,0.001,171.326,-0.001
5197,500.0,0.25,1e-09,500.0,100.0,0.002,0.001,168.81,-0.001
5575,500.0,0.5,1e-09,5000.0,100.0,0.002,0.001,172.544,-0.001
5170,500.0,0.25,1e-09,5000.0,100.0,0.002,0.0,169.298,-0.002
1472,1000.0,0.5,1e-08,5000.0,100.0,0.002,0.0,88.763,-0.002
1579,1000.0,0.5,1e-09,5000.0,100.0,0.002,0.0,86.933,-0.002
5067,500.0,0.25,1e-08,5000.0,0.0,0.003,1.443,137.576,1.4400000000000002
5187,500.0,0.25,1e-09,500.0,0.0,0.003,1.443,137.576,1.4400000000000002
5000,500.0,0.25,1e-08,10000.0,0.0,0.003,1.418,138.27,1.415
5120,500.0,0.25,1e-09,1000.0,0.0,0.003,1.418,138.27,1.415
1566,1000.0,0.5,1e-09,5000.0,0.0,0.003,1.402,70.204,1.399
1461,1000.0,0.5,1e-08,5000.0,0.0,0.003,1.338,71.401,1.3350000000000002
1581,1000.0,0.5,1e-09,500.0,0.0,0.003,1.338,71.401,1.3350000000000002
5564,500.0,0.5,1e-09,5000.0,0.0,0.003,1.325,144.594,1.322
5565,500.0,0.5,1e-09,5000.0,0.0,0.003,1.289,144.638,1.286
1306,1000.0,0.5,1e-07,10000.0,0.0,0.003,1.124,76.394,1.1210000000000002
1426,1000.0,0.5,1e-08,1000.0,0.0,0.003,1.124,76.394,1.1210000000000002
1546,1000.0,0.5,1e-09,100.0,0.0,0.003,1.124,76.394,1.1210000000000002
1308,1000.0,0.5,1e-07,10000.0,0.0,0.003,1.11,75.601,1.1070000000000002
1428,1000.0,0.5,1e-08,1000.0,0.0,0.003,1.11,75.601,1.1070000000000002
1548,1000.0,0.5,1e-09,100.0,0.0,0.003,1.11,75.601,1.1070000000000002
4961,500.0,0.25,1e-07,5000.0,0.0,0.003,1.069,149.928,1.066
5081,500.0,0.25,1e-08,500.0,0.0,0.003,1.069,149.928,1.066
4979,500.0,0.25,1e-07,5000.0,100.0,0.003,0.08,163.36,0.077
4978,500.0,0.25,1e-07,5000.0,100.0,0.003,0.069,166.516,0.066
1378,1000.0,0.5,1e-07,5000.0,100.0,0.003,0.068,81.041,0.065
1314,1000.0,0.5,1e-07,10000.0,100.0,0.003,0.039,83.813,0.036
5096,500.0,0.25,1e-08,500.0,100.0,0.003,0.008,171.332,0.005
5070,500.0,0.25,1e-08,5000.0,100.0,0.003,0.004,178.364,0.001
1479,1000.0,0.5,1e-08,5000.0,100.0,0.003,0.004,89.659,0.001
5090,500.0,0.25,1e-08,500.0,100.0,0.003,0.003,173.316,0.0
5012,500.0,0.25,1e-08,10000.0,100.0,0.003,0.003,177.956,0.0
5559,500.0,0.5,1e-09,100.0,100.0,0.003,0.003,180.366,0.0
5097,500.0,0.25,1e-08,500.0,100.0,0.003,0.002,172.984,-0.001
5117,500.0,0.25,1e-09,10000.0,100.0,0.003,0.002,169.106,-0.001
5132,500.0,0.25,1e-09,1000.0,100.0,0.003,0.001,169.99,-0.002
5172,500.0,0.25,1e-09,5000.0,100.0,0.003,0.001,167.664,-0.002
1532,1000.0,0.5,1e-09,1000.0,100.0,0.003,0.0,86.884,-0.003
5167,500.0,0.25,1e-09,5000.0,0.0,0.004,1.474,134.888,1.47
5002,500.0,0.25,1e-08,10000.0,0.0,0.004,1.432,136.01,1.428
5122,500.0,0.25,1e-09,1000.0,0.0,0.004,1.432,136.01,1.428
4904,500.0,0.25,1e-07,10000.0,0.0,0.004,1.177,148.376,1.173
5024,500.0,0.25,1e-08,1000.0,0.0,0.004,1.177,148.376,1.173
5144,500.0,0.25,1e-09,100.0,0.0,0.004,1.177,148.376,1.173
4908,500.0,0.25,1e-07,10000.0,0.0,0.004,1.158,149.544,1.154
5028,500.0,0.25,1e-08,1000.0,0.0,0.004,1.158,149.544,1.154
5148,500.0,0.25,1e-09,100.0,0.0,0.004,1.158,149.544,1.154
5309,500.0,0.5,1e-07,10000.0,0.0,0.004,1.103,152.77,1.099
5429,500.0,0.5,1e-08,1000.0,0.0,0.004,1.103,152.77,1.099
5549,500.0,0.5,1e-09,100.0,0.0,0.004,1.103,152.77,1.099
1366,1000.0,0.5,1e-07,5000.0,0.0,0.004,1.093,74.626,1.089
1486,1000.0,0.5,1e-08,500.0,0.0,0.004,1.093,74.626,1.089
4966,500.0,0.25,1e-07,5000.0,0.0,0.004,1.062,150.974,1.058
5086,500.0,0.25,1e-08,500.0,0.0,0.004,1.062,150.974,1.058
1368,1000.0,0.5,1e-07,5000.0,0.0,0.004,1.037,75.238,1.033
